newid,year_month,dcf,dcs,dcn,dlcf,dlcs,dlcn,dnumadult,dnumkids,age,taxreb,ltaxreb,l2taxreb
113959,200102,-780,-2320.0,1739.0,-0.21045072,-0.42044583,0.21672164,0,0,60.0,0,0.0,0.0
113959,200105,493,6420.0,2539.0,0.13806315,0.8945651,0.25035536,0,0,60.0,0,0.0,0.0
113959,200108,-964,-5153.0,-5383.0,-0.29056355,-0.64347595,-0.63404256,0,0,61.0,0,0.0,0.0
113960,200103,73,-488.0,24.0,0.060524065,-0.14716448,0.0049937684,0,0,37.5,0,0.0,0.0
113960,200106,954,2228.0,2703.0,0.569565,0.5445582,0.44534022,0,0,37.5,0,0.0,0.0
113960,200109,-88,-405.0,-1026.0,-0.040878892,-0.07939899,-0.14666645,0,0,38.5,0,0.0,0.0
113965,200103,-108,113.0,463.0,-0.032939848,0.023708234,0.07850823,0,0,50.0,0,0.0,0.0
113965,200106,832,921.0,1301.0,0.22951083,0.17475969,0.19240859,0,0,50.0,0,0.0,0.0
113965,200109,270,2637.0,1819.0,0.06443068,0.3778114,0.2189102,0,0,50.0,0,0.0,0.0
113973,200103,825,1165.0,1382.0,0.92734057,0.5041631,0.4700579,0,0,21.5,0,0.0,0.0
113973,200106,510,597.0,77.0,0.31745422,0.18475458,0.020680206,0,0,22.0,0,0.0,0.0
113973,200109,-465,-487.0,-479.0,-0.28501895,-0.14804709,-0.1361931,0,0,22.0,600,0.0,0.0
113975,200103,-661,-8441.0,-12424.0,-0.30997166,-1.0318791,-1.047481,-1,0,51.5,0,0.0,0.0
113975,200106,-30,664.0,1985.0,-0.016630094,0.13286243,0.25901318,0,0,52.0,0,0.0,0.0
113975,200109,-234,5484.0,4310.0,-0.14018126,0.706825,0.40243334,0,0,52.0,600,0.0,0.0
113983,200109,-2127,-2985.0,-3394.0,-0.8900382,-0.6965142,-0.74973893,1,0,29.0,0,0.0,0.0
113987,200109,-911,-1091.0,-1094.0,-0.547765,-0.46618578,-0.46639854,0,0,41.0,500,0.0,0.0
113988,200103,39,-27.0,-1100.0,0.021248415,-0.0059993514,-0.19280192,0,0,34.0,0,0.0,0.0
113988,200106,-931,-1578.0,-1099.0,-0.6969279,-0.43337494,-0.23882747,0,0,34.0,0,0.0,0.0
113988,200109,420,1229.0,1771.0,0.37469345,0.3524032,0.3609613,0,0,35.0,0,0.0,0.0
113991,200103,131,32.0,66.0,0.26113695,0.0441451,0.07016692,0,0,71.0,0,0.0,0.0
113991,200106,-191,-258.0,-298.0,-0.40810016,-0.42798397,-0.36521822,0,0,71.0,0,0.0,0.0
113991,200109,17,84.0,141.0,0.043878008,0.16034265,0.18944602,0,0,71.0,0,0.0,0.0
114002,200103,359,532.0,504.0,1.0310541,0.56042254,0.35414222,0,0,66.0,0,0.0,0.0
114002,200106,-324,-48.0,59.0,-0.86903787,-0.039478812,0.034315668,0,0,66.0,0,0.0,0.0
114002,200109,174,-313.0,-590.0,0.55594605,-0.30460295,-0.41148663,1,0,66.0,0,0.0,0.0
114012,200103,-429,-139.0,510.0,-0.9422288,-0.09583629,0.20275195,0,0,60.5,0,0.0,0.0
114012,200106,199,152.0,150.0,0.5459673,0.104346976,0.05256992,0,0,59.0,0,0.0,0.0
114012,200109,-278,-508.0,-745.0,-0.8860958,-0.40221095,-0.29350302,-1,1,60.0,0,0.0,0.0
114016,200103,-1009,-2051.0,-1466.0,-0.78899837,-0.70304334,-0.3766611,0,0,38.0,0,0.0,0.0
114016,200106,559,1090.0,536.0,0.5101111,0.43309253,0.15464087,-1,0,39.0,0,0.0,0.0
114016,200109,-540,-803.0,-646.0,-0.48774406,-0.29968545,-0.18956505,0,0,39.0,500,0.0,0.0
114020,200103,-691,53.0,7.0,-0.3688663,0.014116628,0.0015781764,0,0,36.0,0,0.0,0.0
114020,200106,764,1009.0,1704.0,0.40093583,0.23654188,0.3248841,0,0,36.0,0,0.0,0.0
114020,200109,-1139,-1509.0,-1821.0,-0.67812866,-0.37838215,-0.35159495,0,0,36.0,501,0.0,0.0
114021,200103,-109,-193.0,-263.0,-0.09177661,-0.08558289,-0.09878545,0,0,59.0,0,0.0,0.0
114021,200106,-114,-104.0,-107.0,-0.105948575,-0.049345873,-0.04316056,0,0,59.5,0,0.0,0.0
114021,200109,0,44.0,44.0,0.0,0.021174997,0.01797434,0,0,59.5,0,0.0,0.0
114025,200103,-180,122.0,-70.0,-0.13879049,0.028054265,-0.013050148,0,0,33.0,0,0.0,0.0
114025,200106,655,450.0,4022.0,0.43293115,0.09716375,0.5623197,0,0,33.5,0,0.0,0.0
114025,200109,1213,2212.0,-85.0,0.50123036,0.37510487,-0.009131502,0,0,33.5,600,0.0,0.0
114026,200103,229,-535.0,-97.0,0.32191524,-0.22998333,-0.033960905,0,0,35.0,0,0.0,0.0
114026,200106,152,-736.0,-907.0,0.16779345,-0.43963337,-0.39009243,0,0,35.0,0,0.0,0.0
114026,200109,6,117.0,301.0,0.006079046,0.08413152,0.14698598,0,0,35.0,0,0.0,0.0
114033,200103,-474,-2171.0,-3227.0,-0.28715563,-0.48993328,-0.6184065,0,1,38.5,0,0.0,0.0
114033,200106,984,1304.0,2557.0,0.5250399,0.32188934,0.5177512,0,0,39.0,0,0.0,0.0
114033,200109,1052,5505.0,4118.0,0.36234584,0.77097946,0.5012972,0,0,39.0,600,0.0,0.0
114034,200103,94,223.0,-2684.0,0.08574073,0.08405775,-0.48411474,0,0,70.0,0,0.0,0.0
114034,200106,631,1946.0,1261.0,0.43926954,0.5327102,0.25663668,0,0,71.0,0,0.0,0.0
114034,200109,-5,-353.0,-31.0,-0.0028208764,-0.07786977,-0.0055800704,0,0,71.0,0,0.0,0.0
114048,200103,0,-133.0,-8.0,0.0,-0.102436535,-0.0047281412,0,0,73.0,0,0.0,0.0
114048,200106,0,33.0,-237.0,0.0,0.0264121,-0.15129142,0,0,73.0,0,0.0,0.0
114048,200109,129,188.0,153.0,0.19927111,0.13845606,0.10024753,0,0,73.0,0,0.0,0.0
114054,200103,-180,-310.0,-305.0,-0.25894806,-0.23290959,-0.22714889,0,0,45.0,0,0.0,0.0
114054,200106,169,139.0,125.0,0.24490826,0.11118111,0.09940637,0,0,45.0,0,0.0,0.0
114054,200109,261,852.0,852.0,0.28928748,0.49771968,0.49771968,0,0,46.0,0,0.0,0.0
114059,200103,1185,2125.0,2224.0,0.32425457,0.4404367,0.42364174,0,0,45.0,0,0.0,0.0
114059,200106,-2020,-2314.0,-2430.0,-0.6387971,-0.49090797,-0.4737373,0,0,46.0,0,0.0,0.0
114059,200109,265,452.0,1232.0,0.11092271,0.11671731,0.26791185,0,0,46.0,300,0.0,0.0
114060,200106,39,-27.0,-22.0,0.16320051,-0.0258264,-0.018441427,0,0,85.0,0,0.0,0.0
114060,200109,60,-47.0,-47.0,0.20836304,-0.046612304,-0.04057527,0,0,85.0,300,0.0,0.0
114062,200103,543,125.0,87.0,0.41585726,0.07226489,0.046174295,1,-1,38.0,0,0.0,0.0
114062,200106,-177,-263.0,-111.0,-0.1175481,-0.15862246,-0.059296407,0,0,39.0,0,0.0,0.0
114062,200109,-83,65.0,-195.0,-0.060272325,0.041606,-0.113526836,0,0,39.0,0,0.0,0.0
114074,200103,-401,-264.0,-287.0,-0.45603767,-0.1724128,-0.16181488,0,0,25.0,0,0.0,0.0
114074,200106,-55,1190.0,1719.0,-0.082567506,0.6142027,0.71882445,0,1,25.0,0,0.0,0.0
114074,200109,397,-136.0,-456.0,0.48321795,-0.053874414,-0.14617975,0,0,26.0,0,0.0,0.0
114076,200103,-320,-4680.0,-4665.0,-0.21574226,-1.1216387,-1.1010476,0,-1,38.5,0,0.0,0.0
114076,200106,615,514.0,451.0,0.38032094,0.20484355,0.1773609,0,0,38.5,0,0.0,0.0
114076,200109,-320,-538.0,-538.0,-0.17985547,-0.21551506,-0.21551506,0,1,38.5,0,0.0,0.0
114080,200103,-126,118.0,99.0,-0.12981161,0.06576185,0.051213674,0,1,38.0,0,0.0,0.0
114080,200106,96,16.0,102.0,0.10039773,0.008592964,0.050158005,0,0,39.0,0,0.0,0.0
114080,200109,-131,-190.0,-195.0,-0.13966244,-0.10714464,-0.09819203,0,0,39.0,0,0.0,0.0
114081,200106,2214,1312.0,913.0,0.87784684,0.3916075,0.25480482,0,0,49.0,0,0.0,0.0
114084,200103,1206,2209.0,1770.0,0.46833062,0.5162559,0.3419857,0,0,45.5,0,0.0,0.0
114084,200106,-986,-1529.0,-1928.0,-0.3649036,-0.3272777,-0.37906173,0,0,45.5,0,0.0,0.0
114084,200109,350,2955.0,3117.0,0.14524236,0.5586386,0.55684566,0,0,45.5,600,0.0,0.0
114087,200103,-642,-1083.0,-538.0,-0.4963063,-0.40090096,-0.14196609,-1,0,61.0,0,0.0,0.0
114087,200106,-338,-729.0,-1364.0,-0.41300094,-0.40341803,-0.4889515,0,0,62.0,0,0.0,0.0
114087,200109,128,-63.0,-150.0,0.17701249,-0.043894194,-0.07187,0,0,62.0,0,0.0,0.0
114095,200103,-640,-3164.0,-2189.0,-0.62381595,-1.065602,-0.49393442,0,0,31.5,0,0.0,0.0
114095,200106,932,1205.0,260.0,0.8158796,0.54499173,0.07312787,0,0,31.5,0,0.0,0.0
114095,200109,-486,-500.0,-145.0,-0.3436795,-0.19156921,-0.04012158,0,0,32.0,0,0.0,0.0
114096,200103,-86,-51.0,-880.0,-0.076345846,-0.015015739,-0.2099932,0,0,38.0,0,0.0,0.0
114096,200106,374,-42.0,-388.0,0.29640773,-0.012537478,-0.10872961,0,0,38.0,0,0.0,0.0
114096,200109,386,1062.0,1452.0,0.23487149,0.27688503,0.35756266,0,0,39.0,300,0.0,0.0
114100,200103,1965,3621.0,3528.0,0.5252777,0.49461436,0.38824084,0,0,47.0,0,0.0,0.0
114100,200106,-2315,-4342.0,-4179.0,-0.6566013,-0.63090116,-0.47984672,0,0,47.0,0,0.0,0.0
114100,200109,240,430.0,682.0,0.09187789,0.083495006,0.09576556,0,0,47.0,600,0.0,0.0
114105,200103,1100,743.0,919.0,0.5135066,0.18649788,0.1808465,0,0,26.0,0,0.0,0.0
114105,200106,-1400,-1859.0,-2723.0,-0.7156698,-0.55459064,-0.67371523,0,0,27.0,0,0.0,0.0
114105,200109,1120,1636.0,1967.0,0.6078317,0.50217587,0.5274244,0,0,27.0,600,0.0,0.0
114113,200103,-180,-684.0,-1004.0,-0.15415068,-0.252527,-0.33387455,0,0,72.0,0,0.0,0.0
114113,200106,-150,-473.0,-257.0,-0.14953174,-0.22146499,-0.106984854,0,0,72.0,0,0.0,0.0
114113,200109,58,274.0,104.0,0.06049811,0.13418631,0.04468097,0,0,72.0,0,0.0,0.0
114123,200103,-168,-18.0,159.0,-0.19574457,-0.010309369,0.0725849,0,0,45.0,0,0.0,0.0
114123,200106,-192,-492.0,-876.0,-0.2838285,-0.33302397,-0.48732585,0,0,46.0,0,0.0,0.0
114123,200109,192,456.0,546.0,0.2838285,0.31208077,0.33030888,0,0,46.0,300,0.0,0.0
114133,200103,304,-1932.0,-1236.0,0.12588973,-0.35117203,-0.19464678,0,0,38.0,0,0.0,0.0
114133,200106,559,1964.0,1900.0,0.19680756,0.356065,0.28541943,0,0,38.0,0,0.0,0.0
114133,200109,-176,-437.0,-696.0,-0.05789186,-0.068981975,-0.095362455,0,0,39.0,0,0.0,0.0
114139,200109,129,-52.0,12.0,0.11908937,-0.021676548,0.004223871,0,0,53.5,0,0.0,0.0
114143,200103,549,-2338.0,-2518.0,0.20144644,-0.35763073,-0.36468196,1,-1,40.0,0,0.0,0.0
114143,200106,-135,-1073.0,-1301.0,-0.04590301,-0.21979316,-0.25795248,1,0,40.0,0,0.0,0.0
114158,200103,-48,-320.0,-91.0,-0.037041273,-0.14432926,-0.027851839,0,0,55.0,0,0.0,0.0
114158,200106,288,198.0,-182.0,0.20409536,0.09173094,-0.05814477,0,0,55.0,0,0.0,0.0
114158,200109,-102,156.0,411.0,-0.06762019,0.06677705,0.12680653,0,0,55.0,0,0.0,0.0
114161,200103,1420,792.0,738.0,0.60242486,0.16362943,0.13127166,0,0,57.5,0,0.0,0.0
114161,200106,-2129,-2354.0,-2808.0,-1.1346259,-0.5953625,-0.6312584,0,0,57.5,0,0.0,0.0
114161,200109,996,1697.0,2124.0,0.6866843,0.461586,0.51019865,0,0,57.5,300,0.0,0.0
114169,200102,205,-515.0,-644.0,0.17247835,-0.17246564,-0.15004833,0,0,51.5,0,0.0,0.0
114169,200105,110,801.0,1088.0,0.081587106,0.2567819,0.24177237,0,0,51.5,0,0.0,0.0
114169,200108,270,-499.0,-1337.0,0.17589067,-0.15207951,-0.30641145,0,1,51.5,0,0.0,0.0
114176,200103,-32,408.0,774.0,-0.029577017,0.17510357,0.30921817,-2,-1,32.0,0,0.0,0.0
114176,200106,698,947.0,776.0,0.50367063,0.3168777,0.23638877,0,0,32.0,0,0.0,0.0
114176,200109,892,1227.0,1113.0,0.40923727,0.30149505,0.2638657,0,0,32.5,0,0.0,0.0
114182,200102,-393,-284.0,76.0,-0.3325921,-0.12986256,0.031511728,0,0,51.5,0,0.0,0.0
114197,200103,214,-97.0,-53.0,0.2424433,-0.05350049,-0.026064914,0,0,79.0,0,0.0,0.0
114197,200106,-409,-375.0,-416.0,-0.5301254,-0.23884694,-0.23227832,0,0,79.0,0,0.0,0.0
114197,200109,195,186.0,186.0,0.2876821,0.12558624,0.1105638,0,0,79.0,0,0.0,0.0
114199,200106,-146,-21.0,368.0,-0.28711244,-0.017804625,0.2434601,0,0,85.0,0,0.0,0.0
114199,200109,302,73.0,-308.0,0.5235012,0.0605743,-0.19949698,0,0,85.0,0,0.0,0.0
114206,200103,-74,-81.0,383.0,-0.11611775,-0.048731446,0.17774023,0,0,30.0,0,0.0,0.0
114206,200106,194,1158.0,972.0,0.2797472,0.538791,0.34590286,0,0,30.0,0,0.0,0.0
114206,200109,309,607.0,756.0,0.3283531,0.19749364,0.20492812,0,0,30.0,0,0.0,0.0
114208,200102,64,-262.0,-191.0,0.10382087,-0.12150173,-0.0708359,0,0,68.0,0,0.0,0.0
114208,200105,390,358.0,897.0,0.47058126,0.16256824,0.29619685,0,0,68.0,0,0.0,0.0
114208,200108,-390,-412.0,-1276.0,-0.47058126,-0.18955639,-0.45361957,0,0,68.0,0,0.0,0.0
114215,200103,311,569.0,-990.0,0.21538556,0.20976487,-0.18997045,-1,0,52.0,0,0.0,0.0
114215,200106,-351,-712.0,-1365.0,-0.24678531,-0.27021006,-0.3403258,0,0,52.5,0,0.0,0.0
114215,200109,345,855.0,733.0,0.24304,0.3166696,0.19696483,1,0,52.5,0,0.0,0.0
114225,200103,50,-21.0,1739.0,0.03041597,-0.007207857,0.39230338,0,0,25.0,0,0.0,0.0
114225,200106,-760,-1057.0,-3449.0,-0.60763484,-0.45272356,-1.0316741,0,0,25.5,0,0.0,0.0
114225,200109,115,68.0,1062.0,0.119126715,0.036174156,0.44213188,0,0,26.0,0,0.0,0.0
114228,200103,-210,-942.0,76.0,-0.24256164,-0.5453275,0.025781618,0,0,56.5,0,0.0,0.0
114228,200106,199,647.0,-220.0,0.23121546,0.40418124,-0.07653247,0,0,56.5,0,0.0,0.0
114228,200109,-204,-36.0,109.0,-0.23777287,-0.018672742,0.038650442,0,0,56.5,600,0.0,0.0
114232,200109,130,-136.0,-207.0,0.11578755,-0.046408873,-0.051871832,0,0,59.0,300,0.0,0.0
114234,200103,-270,-371.0,-257.0,-0.27443683,-0.19480371,-0.082167946,0,0,66.0,0,0.0,0.0
114235,200106,1080,555.0,-222.0,1.6428503,0.30302927,-0.04749556,0,0,82.5,0,0.0,0.0
114241,200103,-10,-69.0,-215.0,-0.013351333,-0.06927003,-0.14238885,0,0,67.0,0,0.0,0.0
114241,200106,-336,-244.0,-144.0,-0.6007739,-0.29254487,-0.10813224,0,0,67.0,0,0.0,0.0
114242,200103,-615,-290.0,-189.0,-1.4240347,-0.19887574,-0.08198823,0,0,75.0,0,0.0,0.0
114242,200106,2274,1927.0,2010.0,2.538569,0.9009999,0.64641184,0,0,75.5,0,0.0,0.0
114242,200109,-1938,-910.0,-678.0,-1.5368065,-0.32910347,-0.17505291,0,0,75.5,31,0.0,0.0
114248,200103,366,609.0,672.0,0.25808504,0.18204829,0.14927882,0,0,46.0,0,0.0,0.0
114248,200106,-8,1112.0,1717.0,-0.004984434,0.26536605,0.30329418,0,0,46.0,0,0.0,0.0
114248,200109,625,1633.0,1295.0,0.32957783,0.29436687,0.1800843,0,0,46.5,250,0.0,0.0
114255,200103,1592,4345.0,4117.0,0.59732354,0.7911535,0.5473538,0,0,35.5,0,0.0,0.0
114255,200106,-1513,-4207.0,-4937.0,-0.55756986,-0.7535674,-0.7041629,0,0,35.5,0,0.0,0.0
114255,200109,1378,3450.0,4002.0,0.5186881,0.6534773,0.603535,0,0,36.0,600,0.0,0.0
114259,200103,-116,-420.0,-420.0,-0.07154715,-0.1343872,-0.1343872,0,0,46.5,0,0.0,0.0
114259,200106,-340,-86.0,666.0,-0.24512246,-0.029894475,0.20545375,0,0,46.5,0,0.0,0.0
114262,200103,-191,-694.0,-268.0,-0.55241954,-0.5529064,-0.15919726,0,0,43.0,0,0.0,0.0
114262,200106,215,1089.0,1172.0,0.60437924,0.7694185,0.5622799,0,0,43.0,0,0.0,0.0
114262,200109,-69,-698.0,-235.0,-0.15732026,-0.42161253,-0.09018572,0,0,43.0,300,0.0,0.0
114268,200106,645,227.0,-454.0,0.97600996,0.13106073,-0.20475733,0,0,85.0,0,0.0,0.0
114268,200109,-896,-255.0,187.0,-2.0076828,-0.14848495,0.08946915,0,0,85.0,0,0.0,0.0
114270,200102,86,1211.0,-665.0,0.03249247,0.22925252,-0.09225363,0,0,67.0,0,0.0,0.0
114270,200105,-20,-481.0,-1011.0,-0.0074627213,-0.08487589,-0.15890935,0,0,67.0,0,0.0,0.0
114270,200108,-1,353.0,5798.0,-0.00037460198,0.062983446,0.68699545,0,0,67.0,0,0.0,0.0
114276,200103,-599,-77.0,-16.0,-0.59484744,-0.028610535,-0.004923087,0,0,60.0,0,0.0,0.0
114276,200106,215,-295.0,-620.0,0.25597715,-0.117877275,-0.21225303,0,0,60.0,0,0.0,0.0
114276,200109,-690,-1119.0,-1114.0,-1.2902205,-0.6435092,-0.5531531,0,0,61.0,0,0.0,0.0
114279,200103,-1351,-2434.0,-2393.0,-1.0712528,-0.83149517,-0.57518137,0,0,45.0,0,0.0,0.0
114279,200106,925,1101.0,1122.0,0.83894324,0.46157718,0.3108045,-1,0,45.0,0,0.0,0.0
114279,200109,130,-59.0,-358.0,0.076779135,-0.020010842,-0.08909146,0,0,46.0,0,0.0,0.0
114280,200103,-298,37.0,656.0,-0.38427788,0.017853308,0.23160979,0,0,53.0,0,0.0,0.0
114280,200106,819,882.0,751.0,0.82756263,0.35192913,0.21243402,0,0,53.0,0,0.0,0.0
114280,200109,-861,-807.0,-803.0,-0.89588183,-0.3166894,-0.22895809,0,0,54.0,500,0.0,0.0
114291,200103,-777,-488.0,-2049.0,-0.19797745,-0.0854263,-0.28073773,0,0,35.0,0,0.0,0.0
114291,200106,2478,2841.0,4270.0,0.5295835,0.41817638,0.5160634,0,0,36.0,0,0.0,0.0
114291,200109,-433,-603.0,-365.0,-0.07455478,-0.07530237,-0.03506772,0,0,36.0,0,0.0,0.0
114293,200108,298,-250.0,-75.0,0.35510004,-0.11024368,-0.027378969,0,0,48.0,0,0.0,0.0
114297,200106,189,224.0,1237.0,0.28206286,0.0920189,0.3770509,0,0,85.0,0,0.0,0.0
114297,200109,349,41.0,-329.0,0.37420568,0.015962964,-0.08724225,0,0,85.0,0,0.0,0.0
114308,200106,-475,1096.0,1064.0,-0.3118484,0.29947904,0.23938112,0,0,22.0,0,0.0,0.0
114308,200109,91,-1835.0,-2120.0,0.06775945,-0.5679146,-0.5519422,0,0,22.0,0,0.0,0.0
114309,200103,-1435,-1388.0,-328.0,-0.756503,-0.3354871,-0.057803262,0,0,28.5,0,0.0,0.0
114309,200106,836,904.0,-78.0,0.5060863,0.2308108,-0.014252023,0,0,29.0,0,0.0,0.0
114311,200103,-604,-71.0,-853.0,-0.45232943,-0.018339658,-0.1618596,0,0,54.0,0,0.0,0.0
114311,200106,1054,1154.0,1193.0,0.69219977,0.26300576,0.21971853,0,0,54.0,0,0.0,0.0
114314,200103,895,767.0,1038.0,0.5798536,0.24865273,0.23657823,0,0,57.5,0,0.0,0.0
114314,200106,-474,-733.0,-1289.0,-0.26531848,-0.23621657,-0.3032962,0,0,58.0,0,0.0,0.0
114315,200102,94,780.0,-768.0,0.09341445,0.36169028,-0.1927871,0,0,28.0,0,0.0,0.0
114315,200105,255,-213.0,-384.0,0.21667103,-0.086516276,-0.112398885,0,0,29.0,0,0.0,0.0
114315,200108,-105,-147.0,690.0,-0.08361414,-0.06439711,0.19371857,0,0,25.5,0,0.0,0.0
114324,200103,490,-289.0,157.0,0.23283426,-0.053855583,0.026257884,0,0,41.0,0,0.0,0.0
114324,200106,-640,-1494.0,-2051.0,-0.31649506,-0.33693185,-0.41333687,0,0,42.0,0,0.0,0.0
114324,200109,470,1190.0,3754.0,0.2417021,0.27696517,0.6610684,1,0,42.0,0,0.0,0.0
114328,200103,3597,-1847.0,-3381.0,0.93105304,-0.19637877,-0.2695388,0,0,47.5,0,0.0,0.0
114328,200106,-310,-729.0,-2200.0,-0.053627513,-0.089535065,-0.224769,0,0,48.0,0,0.0,0.0
114328,200109,-1934,-1106.0,-814.0,-0.4211373,-0.15327308,-0.09789112,1,-1,48.0,600,0.0,0.0
114344,200103,-64,-253.0,-7.0,-0.054621086,-0.14663185,-0.003522016,0,0,74.0,0,0.0,0.0
114344,200106,90,117.0,122.0,0.07598591,0.070489876,0.059675407,0,0,75.0,0,0.0,0.0
114344,200109,-26,-77.0,-74.0,-0.021364823,-0.045827717,-0.035769884,0,0,75.0,0,0.0,0.0
114357,200106,-54,-15.0,-73.0,-0.07762516,-0.013094906,-0.04494447,0,0,85.0,0,0.0,0.0
114357,200109,108,94.0,124.0,0.1496563,0.07936653,0.075186916,0,0,85.0,0,0.0,0.0
114361,200103,1275,1013.0,836.0,0.8225409,0.3037575,0.19894582,0,0,79.0,0,0.0,0.0
114361,200106,-204,-352.0,-350.0,-0.093991786,-0.095439486,-0.07853328,0,0,80.0,0,0.0,0.0
114361,200109,-1007,-600.0,1758.0,-0.6664535,-0.1871697,0.34384793,0,0,80.0,300,0.0,0.0
114365,200103,-369,-1370.0,-1667.0,-0.21231592,-0.35967204,-0.36372894,0,0,50.0,0,0.0,0.0
114365,200106,-252,-536.0,-867.0,-0.17618656,-0.18554951,-0.25897527,0,0,50.0,0,0.0,0.0
114365,200109,-138,-196.0,-14.0,-0.1114955,-0.07747848,-0.004784698,0,0,50.0,0,0.0,0.0
114373,200103,-79,-170.0,-232.0,-0.14807163,-0.114680775,-0.114523426,0,0,26.0,0,0.0,0.0
114373,200106,369,485.0,533.0,0.557015,0.2976395,0.24589531,0,0,26.0,0,0.0,0.0
114373,200109,-230,821.0,1130.0,-0.30952382,0.36170474,0.37992007,0,0,26.0,300,0.0,0.0
114377,200103,-1193,1943.0,1445.0,-0.7771985,0.4338534,0.23529632,0,0,66.0,0,0.0,0.0
114377,200106,270,-1989.0,-850.0,0.23587011,-0.44679675,-0.13162623,0,0,66.0,0,0.0,0.0
114377,200109,9,793.0,-29.0,0.0069794776,0.20259978,-0.004811291,0,0,66.5,600,0.0,0.0
114386,200103,-180,223.0,1220.0,-0.18438168,0.09269352,0.28672898,0,0,66.0,0,0.0,0.0
114386,200106,187,-305.0,911.0,0.1909085,-0.12906116,0.17070965,0,0,66.5,0,0.0,0.0
114386,200109,35,216.0,37.0,0.03201005,0.09309042,0.006353589,0,0,67.0,600,0.0,0.0
114389,200103,-190,-88.0,-6.0,-0.106603086,-0.028125856,-0.0015748035,0,0,33.0,0,0.0,0.0
114389,200106,-180,642.0,257.0,-0.11268946,0.18905196,0.065326236,0,0,33.5,0,0.0,0.0
114389,200109,366,606.0,979.0,0.21716148,0.15065652,0.21583343,0,0,33.5,600,0.0,0.0
114394,200103,-119,-1031.0,-2051.0,-0.06124888,-0.37036344,-0.53746283,0,0,40.0,0,0.0,0.0
114394,200106,813,1461.0,1428.0,0.35874286,0.49177575,0.4024534,0,0,41.0,0,0.0,0.0
114394,200109,145,3294.0,3373.0,0.052367985,0.6290517,0.5780722,0,0,41.0,0,0.0,0.0
114398,200103,-156,-246.0,-15.0,-0.14927371,-0.115026236,-0.0063816425,0,0,43.0,0,0.0,0.0
114398,200106,105,31.0,-94.0,0.102880664,0.015244948,-0.040946487,0,0,43.0,0,0.0,0.0
114398,200109,456,615.0,715.0,0.35387775,0.2624769,0.27605402,0,0,43.0,500,0.0,0.0
114407,200103,-453,-317.0,-332.0,-0.6301578,-0.21538037,-0.22450729,0,0,57.0,0,0.0,0.0
114407,200106,-2,11.0,135.0,-0.0038835001,0.008305068,0.097444504,0,0,58.0,0,0.0,0.0
114407,200109,5,859.0,985.0,0.009680618,0.49826586,0.51726973,0,0,58.0,0,0.0,0.0
114408,200103,-271,-30.0,712.0,-0.19780505,-0.0087260585,0.18129739,0,0,42.5,0,0.0,0.0
114408,200106,-374,-1744.0,-1512.0,-0.3593304,-0.71231896,-0.4340486,0,0,43.0,0,0.0,0.0
114408,200109,275,896.0,569.0,0.27605402,0.42765117,0.18608871,0,0,43.0,300,0.0,0.0
114411,200103,478,-879.0,-1246.0,0.8086127,-0.37841493,-0.47560862,0,1,29.0,0,0.0,0.0
114411,200106,-408,-738.0,-825.0,-0.64115804,-0.48806208,-0.51621646,0,0,29.0,0,0.0,0.0
114411,200109,152,418.0,490.0,0.28878278,0.3047982,0.3374078,0,0,30.0,0,0.0,0.0
114413,200103,1140,679.0,1618.0,0.6372757,0.1816856,0.30355716,0,0,78.0,0,0.0,0.0
114413,200106,-1150,-707.0,-482.0,-0.64512503,-0.18993549,-0.081203036,0,0,78.0,0,0.0,0.0
114413,200109,-69,-832.0,-1185.0,-0.055907633,-0.28256696,-0.23315312,0,0,78.0,512,0.0,0.0
114414,200103,-486,-386.0,-248.0,-1.1239301,-0.26948872,-0.1485982,0,0,62.0,0,0.0,0.0
114414,200106,275,437.0,61.0,0.7771269,0.3002233,0.038649093,0,0,62.0,0,0.0,0.0
114414,200109,46,-593.0,-517.0,0.0865201,-0.43375468,-0.387602,0,0,63.0,0,0.0,0.0
114417,200103,269,436.0,1178.0,0.037212953,0.043949828,0.09273475,0,0,48.5,0,0.0,0.0
114417,200106,-620,2454.0,593.0,-0.08795004,0.21673252,0.04361787,0,0,48.5,0,0.0,0.0
114417,200109,-1037,-4249.0,-4571.0,-0.16695973,-0.41155794,-0.39897263,0,0,48.5,600,0.0,0.0
114422,200106,181,-31.0,1194.0,0.19019939,-0.011990087,0.28382638,0,0,54.0,0,0.0,0.0
114422,200109,-475,-685.0,-2479.0,-0.6061358,-0.30997807,-0.7195693,0,0,54.0,500,0.0,0.0
114435,200105,609,652.0,755.0,0.3655485,0.18470411,0.19655617,0,0,28.0,0,0.0,0.0
114435,200108,-810,-1304.0,-1058.0,-0.5229654,-0.41143218,-0.28776085,0,0,28.0,0,0.0,0.0
114447,200103,429,291.0,530.0,0.48183808,0.19376695,0.2879969,0,0,36.0,0,0.0,0.0
114447,200106,247,493.0,387.0,0.19896774,0.26115286,0.16781649,0,0,36.0,0,0.0,0.0
114447,200109,96,280.0,499.0,0.0677747,0.122691974,0.181656,0,0,37.0,0,0.0,0.0
114452,200103,-170,-407.0,-44.0,-0.10225246,-0.11774892,-0.0109973615,0,0,50.5,0,0.0,0.0
114452,200106,135,117.0,67.0,0.08203808,0.035292458,0.016698208,0,0,50.5,0,0.0,0.0
